date,username,text,clean_text,sentiment,sentiment_score,score_negative,score_neutral,score_positive,sarcasm_detected,sarcasm_type,corrected_sentiment
2026-03-16 05:32:33,RajAnandCho4,"@NitinNabin 🙏
@narendramodi 🙏
@AmitShah 
@LtGovDelhi It seems dat  administration of Delhi is nt strong &amp; present CM of Delhi is unable to control  situation of National capital, Parvesh Sahib Singh Verma is strong Leader and has strong leadership quality BJP should think about","🙏 🙏 It seems dat administration of Delhi is nt strong & present CM of Delhi is unable to control situation of National capital, Parvesh Sahib Singh Verma is strong Leader and has strong leadership quality BJP should think about",Negative,0.5029,0.5029,0.4378,0.0594,False,none,Negative
2026-03-16 05:32:33,Balahari09,"@Randeep_Sisodia BJP may give tough fight in Keralam. In TN, there is winning chances but, it depends on hard working of ADMK team with NDA parties making KA in front for campaigning.","BJP may give tough fight in Keralam. In TN, there is winning chances but, it depends on hard working of ADMK team with NDA parties making KA in front for campaigning.",Neutral,0.6141,0.0254,0.6141,0.3605,False,none,Neutral
2026-03-16 05:32:31,dystopiannative,@notarandomun @Electionspc2026 @noandgo Neither Yadavs nor Jatavs are going to Vote BJP.,Neither Yadavs nor Jatavs are going to Vote BJP.,Neutral,0.6049,0.3611,0.6049,0.034,False,none,Neutral
2026-03-16 05:32:30,gulatiyatin6,"@TWLCommunity24 Modi ji andhbhakts r happy 
No money no tradingview",Modi ji andhbhakts r happy No money no tradingview,Positive,0.852,0.014,0.134,0.852,True,indian_vocab,Negative
2026-03-16 05:32:28,ahnaftamil,@realrajeshrk 😭😭😭 anti bjp protests laam panni heavy anti bjp wave irunduchu thanks to political activists &amp; parties like Vck &amp; communists. Sarkar padattaala win pannaanga nu comedy pannitu irukkaan 😭😭,😭😭😭 anti bjp protests laam panni heavy anti bjp wave irunduchu thanks to political activists & parties like Vck & communists. Sarkar padattaala win pannaanga nu comedy pannitu irukkaan 😭😭,Negative,0.7962,0.7962,0.1756,0.0282,False,none,Negative
2026-03-16 05:32:25,Rajnish19471947,@sardesairajdeep Don't fall for the lies propagated by the thug...he orchestrated this drama to defame BJP,Don't fall for the lies propagated by the thug...he orchestrated this drama to defame BJP,Negative,0.81,0.81,0.1793,0.0108,False,none,Negative
2026-03-16 05:32:21,heavencat1234,"@noconversion @BJP4India i wonder what ankit shah think about this ? 
He always smirk &amp; talk like there some kind of well calculated grand plan behind everything BJP does.",i wonder what ankit shah think about this ? He always smirk & talk like there some kind of well calculated grand plan behind everything BJP does.,Negative,0.6221,0.6221,0.3545,0.0233,False,none,Negative
2026-03-16 05:32:20,RamniwasAgrawal,KHANgress👎&gt;Falsification Lies Fakeries Treacheries Betrayals Misdeeds Mischiefs Traitories Vendetta-ridden Fragile Susceptible Villainous Disgraceful Hawkish Barbaric Dinasauric Parasitic Lilliputian Anarchic Chaotic Vestigial Anti-Sanatani Anti-India Mediocre Corrupt Crooked 👎 https://t.co/IYqTucwXfA,KHANgress👎>Falsification Lies Fakeries Treacheries Betrayals Misdeeds Mischiefs Traitories Vendetta-ridden Fragile Susceptible Villainous Disgraceful Hawkish Barbaric Dinasauric Parasitic Lilliputian Anarchic Chaotic Vestigial Anti-Sanatani Anti-India Mediocre Corrupt Crooked 👎,Negative,0.8825,0.8825,0.108,0.0095,False,none,Negative
2026-03-16 05:32:20,jhunuchowdhury3,"@SabitaShailend1 But #BJP #RSS and his pet's gang over active for,started home War's in bharat. Just deeply seeing #BJP #RSS all top ranks lider's/ministers activities😏😒🤔😠 https://t.co/d3wQgkgSBh","But BJP RSS and his pet's gang over active for,started home War's in bharat. Just deeply seeing BJP RSS all top ranks lider's/ministers activities😏😒🤔😠",Negative,0.8575,0.8575,0.1323,0.0102,True,sarcasm_emoji,Negative
2026-03-16 05:32:20,Sambad_English,"PM Modi expresses grief over SCB Hospital fire mishap, announces ex-gratia https://t.co/8DhmDU4Rdp 

#Odisha  #Cuttack","PM Modi expresses grief over SCB Hospital fire mishap, announces ex-gratia Odisha Cuttack",Negative,0.5275,0.5275,0.4544,0.0182,False,none,Negative
2026-03-16 05:32:18,iampesw,@itswpceo Glad that Modi India govt didn't let go the Iran and supporting where they can !,Glad that Modi India govt didn't let go the Iran and supporting where they can !,Positive,0.8001,0.0289,0.171,0.8001,False,none,Positive
2026-03-16 05:32:16,Ssgt1345,"@frontlinekit I wish I could. Too many in congress kowtow to him. Why? I don't know. Many Americans, like myself, are asking the same question.","I wish I could. Too many in congress kowtow to him. Why? I don't know. Many Americans, like myself, are asking the same question.",Negative,0.6837,0.6837,0.2902,0.0261,False,none,Negative
2026-03-16 05:32:16,tarang5820,"still provoking UC which is his core votebank , ye jate jate bjp ko hi le dubega ab","still provoking UC which is his core votebank , ye jate jate bjp ko hi le dubega ab",Neutral,0.589,0.3802,0.589,0.0308,False,none,Neutral
2026-03-16 05:32:14,VishalVermaup23,"#Brigade4Poriborton
Hindus in Bengal are being pushed towards becoming a minority: PM Modi
via NaMo App",Brigade4Poriborton Hindus in Bengal are being pushed towards becoming a minority: PM Modi via NaMo App,Neutral,0.6552,0.3201,0.6552,0.0247,False,none,Neutral
2026-03-16 05:32:09,ImTouchriver,@sonambhagat2018 @ndtv @ShashiTharoor That people had already seen and endured for 10 years. And that is the precise reason BJP is ruling now.,That people had already seen and endured for 10 years. And that is the precise reason BJP is ruling now.,Negative,0.5093,0.5093,0.4442,0.0465,False,none,Negative
2026-03-16 05:32:08,refujeereturns,"@aneesh_44316 @addheeraj In the long run it can work as a platform to cong leaders to shift, those who don't want to go to bjp.","In the long run it can work as a platform to cong leaders to shift, those who don't want to go to bjp.",Neutral,0.7389,0.0579,0.7389,0.2032,False,none,Neutral
2026-03-16 05:32:02,eventsafety2020,@PawlowskiMario He also can't leave NATO without congress approval.,He also can't leave NATO without congress approval.,Neutral,0.6255,0.3467,0.6255,0.0278,False,none,Neutral
2026-03-16 05:31:59,Indiasenews12,PM Modi to address a mega Brigade rally in Kolkata and launch multiple development projects ahead of the upcoming West Bengal polls. https://t.co/vZpNKV4JP2,PM Modi to address a mega Brigade rally in Kolkata and launch multiple development projects ahead of the upcoming West Bengal polls.,Positive,0.5374,0.0042,0.4584,0.5374,False,none,Positive
2026-03-16 05:31:58,BJP4Himachal,"When the world faces oil wars, India stays secure. 7–8 weeks of reserves and global energy ties, the result of PM Modi’s strategic diplomacy... https://t.co/ocZTaKDjJn","When the world faces oil wars, India stays secure. 7–8 weeks of reserves and global energy ties, the result of PM Modi’s strategic diplomacy...",Neutral,0.5071,0.0272,0.5071,0.4657,False,none,Neutral
2026-03-16 05:31:58,jerrypaul123,"Indian elections have become a festival of freebies, where popularity contests are disguised as democracy.

#Democracy #India #Congress #BJP","Indian elections have become a festival of freebies, where popularity contests are disguised as democracy. Democracy India Congress BJP",Neutral,0.4849,0.4436,0.4849,0.0715,False,none,Neutral
2026-03-16 05:31:57,georgew90447947,@WHLeavitt Ted lieu is a typical disgusting lying leftist. Please sue this lunatic liar out of congress!!,Ted lieu is a typical disgusting lying leftist. Please sue this lunatic liar out of congress!!,Negative,0.9496,0.9496,0.0436,0.0068,True,punctuation,Negative
2026-03-16 05:31:57,rivisrchdi80122,"@ZaidJilani @arash_tehran Far right BJP is maintaining ur Punjab Govt official site which mentions u came from turkey , Arab land , Uzbekistan? 🤣🤣 saale darpok hindu jo convert ho gaye woh aajke muslaman hein , mulle ne tumhare khandan ki khub maa chodi hai 😂","Far right BJP is maintaining ur Punjab Govt official site which mentions u came from turkey , Arab land , Uzbekistan? 🤣🤣 saale darpok hindu jo convert ho gaye woh aajke muslaman hein , mulle ne tumhare khandan ki khub maa chodi hai 😂",Negative,0.557,0.557,0.42,0.0231,False,none,Negative
2026-03-16 05:31:57,iamitperiwal,"How the red tape, bad politics of Congress pushed into decades back in electronic manufacturing. Brilliant video!

Everyone should watch this.

@onetiponehand_ @Kanatunga @VarunKrRana @MODIfied_Pintu @Mrsinha @_vatsalasingh @surnell @KiranKS @rishibagree @desi_thug1 @garg_trupti https://t.co/PMnsO2qvG4","How the red tape, bad politics of Congress pushed into decades back in electronic manufacturing. Brilliant video! Everyone should watch this.",Positive,0.585,0.1831,0.2319,0.585,False,none,Positive
2026-03-16 05:31:54,peggyashu,"BREAKING : Exit Polls have started coming after LPG Crisis

“Modi Govt is useless, they have destroyed this country. Only Rahul Gandhi can save us now. He is the only alternative” 🔥

This man didn’t even hesitate 😄🔥 https://t.co/00I51J9ZJH","BREAKING : Exit Polls have started coming after LPG Crisis “Modi Govt is useless, they have destroyed this country. Only Rahul Gandhi can save us now. He is the only alternative” 🔥 This man didn’t even hesitate 😄🔥",Negative,0.4882,0.4882,0.3507,0.1611,False,none,Negative
2026-03-16 05:31:50,MarutisinhAtod3,"Wishing a joyful birthday to Shri C.R. Patil, Jal Shakti minister May you be blessed with success, good health and happiness.
#BirthdayWishes C R Paatil https://t.co/On3okUjihZ","Wishing a joyful birthday to Shri C.R. Patil, Jal Shakti minister May you be blessed with success, good health and happiness. BirthdayWishes C R Paatil",Positive,0.9835,0.0024,0.0141,0.9835,False,none,Positive
2026-03-16 05:31:48,with_solidarity,"@KhelaHobePart2 No need... 187/7 vs 111, then Pitch given in India's favour to win T20WC. Similarly 49.25 Lakh Hindu names still in limbo due to under adjudication status, still ECI announced elections so that BJP gets advantage in 105-126 seats","No need... 187/7 vs 111, then Pitch given in India's favour to win T20WC. Similarly 49.25 Lakh Hindu names still in limbo due to under adjudication status, still ECI announced elections so that BJP gets advantage in 105-126 seats",Neutral,0.7733,0.1278,0.7733,0.0988,False,none,Neutral
2026-03-16 05:31:47,bimal_mahesh,"If this is not dragging india backwards . 
What is ??",If this is not dragging india backwards . What is ??,Negative,0.8345,0.8345,0.1577,0.0078,False,none,Negative
2026-03-16 05:31:47,whiplaxz,"@rishibagree Why only you talking about this Rishi?
Why are not big BJP leaders publicly asking pappu to explain this.",Why only you talking about this Rishi? Why are not big BJP leaders publicly asking pappu to explain this.,Neutral,0.6166,0.3662,0.6166,0.0172,True,indian_vocab,Negative
2026-03-16 05:31:46,PM_RGandhi_2024,"Ask your mommy, she has first hand experience.","Ask your mommy, she has first hand experience.",Neutral,0.7526,0.0477,0.7526,0.1997,False,none,Neutral
2026-03-16 05:31:45,VishalVermaup23,"#Brigade4Poriborton
Now the time has come to change this situation and ensure that the youth of Bengal get opportunities and employment in Bengal itself: PM Modi
via NaMo App",Brigade4Poriborton Now the time has come to change this situation and ensure that the youth of Bengal get opportunities and employment in Bengal itself: PM Modi via NaMo App,Neutral,0.6144,0.0169,0.6144,0.3686,False,none,Neutral
2026-03-16 05:31:40,MeriJaanBharat,@sreeramjvc Sir what is the forecast for BJP in Bengal,Sir what is the forecast for BJP in Bengal,Neutral,0.906,0.0309,0.906,0.0631,False,none,Neutral
2026-03-16 05:31:38,eranholmes,"@narendramodi #thorium ko bechdia 
Desh ka srvanash aur kitna karoge
Please Surrender Modi Ji please resign Save India and Stop privatization of Thorium",thorium ko bechdia Desh ka srvanash aur kitna karoge Please Surrender Modi Ji please resign Save India and Stop privatization of Thorium,Neutral,0.5224,0.4288,0.5224,0.0488,False,none,Neutral
